,site_name,address,city,long,lat,county,lat_gmaps,lng_gmaps,hours,zipcode,phone,website,status
640,TRADER JOE'S  81,590 Showers Dr,Mountain View,-122.10803999999999,37.401245,Santa Clara,37.4020838,-122.1107579,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",94040,(650) 917-1013,https://locations.traderjoes.com/ca/mountain-view/81/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
641,TRADER JOE'S 127,2310 Homestead Rd,Los Altos,-122.06747,37.337677,Santa Clara,37.336597,-122.0671387,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",94024,(408) 245-1917,https://locations.traderjoes.com/ca/los-altos/127/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
642,Lion Food Center 6,471 Saratoga Ave,San Jose,-121.97375,37.318832,Santa Clara,37.3189405,-121.9745653,"Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 7:00 PM
Wednesday: 9:00 AM – 7:00 PM
Thursday: 9:00 AM – 7:00 PM
Friday: 9:00 AM – 7:00 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM",95129,(408) 554-9398,http://www.lionsupermarket.com/,OPERATIONAL
643,Sunnyvale Grocery Outlet 320,1180 N Fair Oaks way,Sunnyvale,-122.01046000000001,37.405128000000005,Santa Clara,37.403329,-122.009558,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM",94089,(408) 962-0297,https://groceryoutlet.com/circulars/storeid/320,OPERATIONAL
644,"Nmso, Inc. 68117",1370 Camden Ave,Campbell,-121.94438999999998,37.268932,Santa Clara,37.2692677,-121.9442922,No hours listed,95008,No formatted_phone_number listed,No website listed,No business_status listed
645,Carniceria Rodriguez,2398 University Ave,East Palo Alto,-122.13943,37.471443,Santa Clara,37.4711739,-122.1392736,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",94303,(650) 322-9838,No website listed,OPERATIONAL
646,Bharat Bazar 3,1165 Reed Ave,Sunnyvale,-121.99715,37.366886,Santa Clara,37.3674466,-121.9972527,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM",94086,(408) 261-2424,http://www.shopbharatbazar.com/,OPERATIONAL
647,Galamart,1193 W El Camino Real,Sunnyvale,-122.05538,37.373707,Santa Clara,37.374549,-122.0557638,"Monday: 6:00 AM – 2:00 AM
Tuesday: 6:00 AM – 2:00 AM
Wednesday: 6:00 AM – 2:00 AM
Thursday: 6:00 AM – 2:00 AM
Friday: 6:00 AM – 2:00 AM
Saturday: 6:00 AM – 2:00 AM
Sunday: 6:00 AM – 2:00 AM",94087,(408) 730-5957,No website listed,OPERATIONAL
648,Jackson Liquors & Food,150 S Jackson Ave,San Jose,-121.84116999999999,37.356190000000005,Santa Clara,37.3561771,-121.840608,"Monday: 7:00 AM – 12:00 AM
Tuesday: 7:00 AM – 12:00 AM
Wednesday: 7:00 AM – 12:00 AM
Thursday: 7:00 AM – 12:00 AM
Friday: 7:00 AM – 2:00 AM
Saturday: 7:00 AM – 2:00 AM
Sunday: 7:00 AM – 12:00 AM",95116,(408) 937-1314,No website listed,OPERATIONAL
649,Cardenas 203,235 E Julian St,San Jose,-121.88905,37.342857,Santa Clara,37.3431877,-121.8893747,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95112,(408) 292-3177,https://locations.cardenasmarkets.com/ll/US/CA/San-Jose/235-E-Julian-St,OPERATIONAL
650,Monterey Liquors,1651 Monterey Hwy,San Jose,-121.86995,37.312241,Santa Clara,37.3122222,-121.8702778,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 8:00 AM – 10:00 PM",95112,(408) 299-0493,No website listed,OPERATIONAL
651,Mi Jalisco Market,5210 N First St,Alviso,-121.97401,37.425686,Santa Clara,37.4260165,-121.9739215,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",95002,(408) 934-9695,No website listed,OPERATIONAL
652,The Market At North Park,41 Rio Robles E,San Jose,-121.94203,37.406307,Santa Clara,37.406603,-121.941539,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 9:00 AM – 7:00 PM",95134,(408) 944-9103,No website listed,OPERATIONAL
653,Corner Shop Stop,1684 S 7th St,San Jose,-121.86543999999999,37.314102,Santa Clara,37.3138009,-121.8646491,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: Closed
Sunday: Closed",95112,(408) 286-1184,No website listed,OPERATIONAL
654,Cardenas 220,727 1st St,Gilroy,-121.58296000000001,37.013477,Santa Clara,37.014503,-121.583113,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95020,(408) 493-0113,https://locations.cardenasmarkets.com/ll/US/CA/Gilroy/727-1st-St,OPERATIONAL
655,Chavez Supermarket 8,646 Blossom Hill Rd,San Jose,-121.84521000000001,37.250465000000005,Santa Clara,37.2493257,-121.845067,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95123,(408) 226-1452,http://www.chavezsuper.com/,OPERATIONAL
656,Target 2830,2004 El Camino Real,Santa Clara,-121.96095,37.352283,Santa Clara,37.3502587,-121.9609532,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95050,(669) 342-3320,https://www.target.com/sl/santa-clara/2830,OPERATIONAL
657,Target Store T-2581,95 Holger Way,San Jose,-121.95493,37.417427,Santa Clara,37.4181389,-121.9562306,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95134,(408) 834-1527,https://www.target.com/sl/san-jose-north/2581,OPERATIONAL
658,7-Eleven 18219 E,951 S Winchester Blvd,San Jose,-121.95011000000001,37.309513,Santa Clara,37.3092151,-121.950627,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95128,(408) 985-0801,https://www.7-eleven.com/locations/ca/san-jose/951-s.-winchester-blvd-18219?yext=18219,OPERATIONAL
659,Anchor Business Ventures Inc 83297,5498 Monterey Hwy,San Jose,-121.80373999999999,37.256599,Santa Clara,37.2569436,-121.8035663,No hours listed,95111,No formatted_phone_number listed,No website listed,No business_status listed
660,LION SUPER,1710 Tully Rd,San Jose,-121.82529,37.322624,Santa Clara,37.3211111,-121.8241667,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM",95122,(408) 238-4451,http://www.lionsupermarket.com/,OPERATIONAL
661,7 Eleven 38411a 38411A,96 S 3rd St,San Jose,-121.88755,37.336018,Santa Clara,37.3355706,-121.8870174,"Monday: 5:00 AM – 2:00 AM
Tuesday: 5:00 AM – 2:00 AM
Wednesday: 5:00 AM – 2:00 AM
Thursday: 5:00 AM – 2:00 AM
Friday: 5:00 AM – 2:00 AM
Saturday: 5:00 AM – 2:00 AM
Sunday: 5:00 AM – 2:00 AM",95113,(408) 832-6952,http://www.7-eleven.com/,OPERATIONAL
662,HAPPY HOLLOW MARKET,1704 Senter Rd,San Jose,-121.85825,37.318054,Santa Clara,37.318219,-121.8580298,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 6:00 AM – 11:00 PM",95112,(408) 289-8567,No website listed,OPERATIONAL
663,LA MEXICANA BAKERY,1170 E William St,San Jose,-121.86253,37.341167,Santa Clara,37.3411283,-121.8622858,"Monday: 4:00 AM – 10:00 PM
Tuesday: 4:00 AM – 10:00 PM
Wednesday: 4:00 AM – 10:00 PM
Thursday: 4:00 AM – 10:00 PM
Friday: 4:00 AM – 10:00 PM
Saturday: 4:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM",95116,(408) 298-1409,No website listed,OPERATIONAL
664,7 Eleven 2366 14236C,1555 Los Padres Blvd,Santa Clara,-121.96486999999999,37.351753,Santa Clara,37.35173649999999,-121.9644696,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95050,(408) 554-1432,https://www.7-eleven.com/locations/ca/santa-clara/1555-los-padres-blvd-14236?yext=14236,OPERATIONAL
665,California Food Mart,100 W Hamilton Ave,Campbell,-121.95178,37.294163,Santa Clara,37.2937659,-121.9518882,No hours listed,95008,No formatted_phone_number listed,No website listed,OPERATIONAL
666,Madrone Market N/A,19120 Monterey Rd,Morgan Hill,-121.67115,37.150249,Santa Clara,37.1503321,-121.6709627,"Monday: 8:30 AM – 9:00 PM
Tuesday: 8:30 AM – 9:00 PM
Wednesday: 8:30 AM – 9:00 PM
Thursday: 8:30 AM – 9:00 PM
Friday: 8:30 AM – 9:00 PM
Saturday: 8:30 AM – 9:00 PM
Sunday: 8:30 AM – 9:00 PM",95037,(408) 778-1343,No website listed,OPERATIONAL
667,SMART & FINAL 530,1783 Hillsdale Ave,San Jose,-121.91566999999999,37.264332,Santa Clara,37.26484610000001,-121.9164096,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 6:00 AM – 11:00 PM",95124,(408) 264-0454,http://locations.smartandfinal.com/ca/san-jose/530/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
668,Quik Stop Market 4093,8400 Church St,Gilroy,-121.57708000000001,37.019405,Santa Clara,37.01975700000001,-121.5768699,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95020,(408) 842-9096,http://www.quikstop.com/,OPERATIONAL
669,Walmart SuperCenter 5435,777 Story Rd,San Jose,-121.85853,37.329563,Santa Clara,37.3304293,-121.8601749,"Monday: 7:00 AM – 8:30 PM
Tuesday: 7:00 AM – 8:30 PM
Wednesday: 7:00 AM – 8:30 PM
Thursday: 7:00 AM – 8:30 PM
Friday: 7:00 AM – 8:30 PM
Saturday: 7:00 AM – 8:30 PM
Sunday: 7:00 AM – 8:30 PM",95122,(408) 885-1142,https://www.walmart.com/store/5435/san-jose-ca/details,OPERATIONAL
670,Sprouts Farmers Market 406,1028 E Brokaw Rd,San Jose,-121.89948000000001,37.382626,Santa Clara,37.381295,-121.8981616,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",95131,(408) 490-3041,https://sprouts.com/store/ca/san-jose/san-jose-brokaw-rd,OPERATIONAL
671,Quik Stop Market 9069,1105 Leeward Dr,San Jose,-121.83044,37.348225,Santa Clara,37.3479122,-121.8306715,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95122,(408) 258-7455,http://www.quikstop.com/,OPERATIONAL
672,7 Eleven Store 18965C,1408 N 1st St,San Jose,-121.90961999999999,37.361969,Santa Clara,37.36205229999999,-121.9095808,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95112,(408) 392-9207,https://www.7-eleven.com/locations/ca/san-jose/1408-n-1st-st-18965?yext=18965,OPERATIONAL
673,COUNTRY SUN NATURAL FOODS,440 S California Ave,Palo Alto,-122.14511999999999,37.426021999999996,Santa Clara,37.4262027,-122.1454268,"Monday: 10:00 AM – 6:00 PM
Tuesday: 10:00 AM – 6:00 PM
Wednesday: 10:00 AM – 6:00 PM
Thursday: 10:00 AM – 6:00 PM
Friday: 10:00 AM – 6:00 PM
Saturday: 11:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM",94306,(650) 324-9190,http://countrysun.com/,OPERATIONAL
674,Lucky 723,2175 Grant Rd,Los Altos,-122.07231999999999,37.341747,Santa Clara,37.342229,-122.071811,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM",94024,(650) 969-1326,No website listed,OPERATIONAL
675,Lime Tree Market,812 S Winchester Blvd,San Jose,-121.95,37.312740000000005,Santa Clara,37.312949,-121.9492772,"Monday: 9:00 AM – 12:30 AM
Tuesday: 9:00 AM – 12:30 AM
Wednesday: 9:00 AM – 12:30 AM
Thursday: 9:00 AM – 12:30 AM
Friday: 9:00 AM – 1:00 AM
Saturday: 9:00 AM – 1:00 AM
Sunday: 9:00 AM – 1:00 AM",95128,(408) 679-3238,No website listed,OPERATIONAL
676,7-eleven 15071D,6059 Cahalan Ave,San Jose,-121.85049,37.239723,Santa Clara,37.2399586,-121.850796,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95123,(408) 578-3641,https://www.7-eleven.com/locations/ca/san-jose/6059-cahalan-ave-15071?yext=15071,OPERATIONAL
677,7-ELEVEN 14336 E,77 Newell Rd,Palo Alto,-122.13661,37.456913,Santa Clara,37.4573109,-122.1369823,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",94303,(650) 324-8592,https://www.7-eleven.com/locations/ca/east-palo-alto/77-newell-rd-14336?yext=14336,OPERATIONAL
678,7-Eleven 15440 E,787 S 11th St,San Jose,-121.87146000000001,37.32962,Santa Clara,37.329224,-121.8716075,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95112,(408) 294-7214,https://www.7-eleven.com/locations/ca/san-jose/787-s-11th-st-15440?yext=15440,OPERATIONAL
679,GURU MARKET 7,300 N 13th St,San Jose,-121.88136999999999,37.346554,Santa Clara,37.3466274,-121.8813395,"Monday: 8:00 AM – 12:00 AM
Tuesday: 8:00 AM – 12:00 AM
Wednesday: 8:00 AM – 12:00 AM
Thursday: 8:00 AM – 12:00 AM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 12:00 AM",95112,(408) 947-8900,No website listed,OPERATIONAL
680,QUIK STOP MARKET 4040,3695 Pearl Ave,San Jose,-121.86948999999998,37.273216,Santa Clara,37.27303879999999,-121.8697618,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95136,(408) 264-0780,http://www.quikstop.com/,OPERATIONAL
681,NOB HILL FOODS  603,451 Vineyard Town Ctr,Morgan Hill,-121.6422,37.110447,Santa Clara,37.110422,-121.642364,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 6:00 AM – 10:00 PM",95037,(408) 779-8485,https://www.raleys.com/stores/nob-hill-foods-vinyard-town-morgan-hill-california/,OPERATIONAL
682,Ahlone Chynoweth Mini Market,5330 Terner Way,San Jose,-121.86200000000001,37.25761,Santa Clara,37.2574578,-121.861002,"Monday: 11:00 AM – 8:00 PM
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 11:00 AM – 8:00 PM
Sunday: 11:00 AM – 8:00 PM",95136,(408) 300-1265,No website listed,OPERATIONAL
683,Cardenas 212,320 N Capitol Ave,San Jose,-121.84331999999999,37.37064,Santa Clara,37.371562,-121.842559,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95133,(408) 240-0590,https://locations.cardenasmarkets.com/ll/US/CA/San-Jose/320-N-Capitol-Ave,OPERATIONAL
684,7 Eleven 14321c 14321C,1951 Old Middlefield Way,Mountain View,-122.08962,37.414017,Santa Clara,37.4140279,-122.0896371,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",94043,(650) 961-5913,https://www.7-eleven.com/locations/ca/mountain-view/1951-old-middlefield-way-14321?yext=14321,OPERATIONAL
685,MOLLIE STONE'S MARKETS,164 S California Ave,Palo Alto,-122.14288,37.428818,Santa Clara,37.4289511,-122.142956,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM",94306,(650) 323-8361,http://www.molliestones.com/,OPERATIONAL
686,Zanotto's Family Market 1,1970 Naglee Ave,San Jose,-121.93118,37.328445,Santa Clara,37.3279381,-121.9313812,"Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 8:00 AM – 7:00 PM
Sunday: 8:00 AM – 7:00 PM",95126,(408) 294-9151,http://www.zanottos.com/,OPERATIONAL
687,SAFEWAY 1483,1530 Hamilton Ave,San Jose,-121.91108,37.294403,Santa Clara,37.2934325,-121.9110111,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM",95125,(408) 264-1523,https://local.safeway.com/safeway/ca/san-jose/1530-hamilton-ave.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places,OPERATIONAL
688,NOB HILL FOODS 606,1602 W Campbell Ave,Campbell,-121.97822,37.285965000000004,Santa Clara,37.285354,-121.97865,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 6:00 AM – 10:00 PM",95008,(408) 379-6650,https://www.raleys.com/stores/nob-hill-foods-w-campbell-campbell-california/,OPERATIONAL
689,SAFEWAY  919,12876 Saratoga Sunnyvale Rd,Saratoga,-122.03226000000001,37.281044,Santa Clara,37.2812192,-122.03125,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM",95070,(408) 867-0180,https://local.safeway.com/safeway/ca/saratoga/12876-saratoga-sunnyvale-rd.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places,OPERATIONAL
690,THE MILK PAIL DAIRY,2585 California St,Mountain View,-122.10998000000001,37.405445,Santa Clara,37.4052417,-122.1102361,No hours listed,94040,(650) 941-2505,http://www.milkpail.com/,CLOSED_PERMANENTLY
691,7-ELEVEN #14215 G,815 Bing Dr,Santa Clara,-121.9929,37.338566,Santa Clara,37.3385296,-121.9925106,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95051,(408) 247-8727,https://www.7-eleven.com/locations/ca/santa-clara/815-bing-dr-14215?yext=14215,OPERATIONAL
692,"THIEN THANH SUPERMARKET, INC.",1080 S 10th St,San Jose,-121.86894,37.324562,Santa Clara,37.3247032,-121.8686905,"Monday: 8:00 AM – 6:00 PM
Tuesday: 8:00 AM – 6:00 PM
Wednesday: 8:00 AM – 6:00 PM
Thursday: 8:00 AM – 6:00 PM
Friday: 8:00 AM – 6:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM",95112,(408) 295-1043,No website listed,No place found
693,SAFEWAY 2815,470 N Santa Cruz Ave,Los Gatos,-121.97952,37.231857,Santa Clara,37.2316291,-121.9786609,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM",95030,(408) 354-9708,https://local.safeway.com/safeway/ca/los-gatos/470-n-santa-cruz-ave.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places,OPERATIONAL
694,7-ELEVEN 14255 A,1413 Kooser Rd,San Jose,-121.89055,37.246185,Santa Clara,37.2464905,-121.8908316,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95118,(408) 266-9539,https://www.7-eleven.com/locations/ca/san-jose/1413-kooser-rd-14255?yext=14255,OPERATIONAL
695,Costco 1267,6898 Raleigh Rd,San Jose,-121.7962,37.245453000000005,Santa Clara,37.2437498,-121.7861071,"Monday: 10:00 AM – 8:30 PM
Tuesday: 10:00 AM – 8:30 PM
Wednesday: 10:00 AM – 8:30 PM
Thursday: 10:00 AM – 8:30 PM
Friday: 10:00 AM – 8:30 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM",95119,(408) 908-7929,http://www.costco.com/warehouse-locations/san-jose-CA-1267.html,OPERATIONAL
696,SAFEWAY  1439,785 E El Camino Real,Sunnyvale,-122.01857,37.356594,Santa Clara,37.3570537,-122.017796,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM",94087,(408) 481-3300,https://local.safeway.com/safeway/ca/sunnyvale/785-e-el-camino-real.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places,OPERATIONAL
697,SAFEWAY  929,2558 Berryessa Rd,San Jose,-121.85812,37.388683,Santa Clara,37.38817829999999,-121.8577233,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM",95132,(408) 272-2287,https://local.safeway.com/safeway/ca/san-jose/2558-berryessa-rd.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places,OPERATIONAL
698,NOB HILL FOODS  602,777 1st St,Gilroy,-121.58531,37.013535,Santa Clara,37.014384,-121.585094,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 6:00 AM – 11:00 PM",95020,(408) 847-4857,https://www.raleys.com/stores/nob-hill-foods-first-gilroy-california/,OPERATIONAL
